date,ticker,sector,type,leftlead,trr_open,intraweekly,intramonthly,openweekly,openmonthly,size,additional,discountfromlast,adtv,secondary,biotech,fut
5/7/21,VVOS,7,1,59,-0.003333,0.400964,0.437895,0.398254,1.710936,0.0276,0.180082,-0.066874,16.69,0.00,0.00,0.128333
5/10/21,PING,10,4,48,0.007531,0.512708,0.58258,0.311228,1.929374,0.137352942,0.070058,-0.010762,5.04,1.00,0.00,-0.066108
5/11/21,INFO,8,4,35,-0.002167,0.43251,0.459308,0.198732,1.753495,0.40337,0.009535,-0.014392,1.81,1.00,0.00,-0.012435
5/11/21,INSM,7,1,35,0.0028,0.43251,0.459308,0.198732,1.753495,0.2875,0.088278,-0.038092,13.91,0.00,1.00,0.0756
5/11/21,IR,8,3,31,-0.022653,0.43251,0.459308,0.198732,1.753495,0.731279969,0.035587,-0.022346,6.34,1.00,0.00,0.00551
5/11/21,JELD,8,3,35,-0.058562,0.43251,0.459308,0.198732,1.753495,0.292,0.100843,-0.047619,21.11,1.00,0.00,0.009247
5/11/21,KREF,9,3,48,-0.046798,0.43251,0.459308,0.198732,1.753495,0.116725,0.089867,-0.039281,16.15,1.00,0.00,0.031034
5/11/21,LXP,9,3,74,-0.013934,0.43251,0.459308,0.198732,1.753495,0.1952,0.054491,-0.030207,8.21,0.00,0.00,0.002459
5/11/21,PXD,5,3,31,-0.024161,0.43251,0.459308,0.198732,1.753495,0.966,0.024595,-0.039265,3.56,1.00,0.00,0.003664
5/11/21,AEI,9,1,2,-0.211045,0.43251,0.459308,0.198732,1.753495,0.032,0.74153,-0.200315,8.97,0.00,0.00,0.031558
5/12/21,SCTL,7,2,75,0,0.488213,0.750586,-0.029313,1.668253,0.034499997,0.300662,-0.134615,40.99,0.00,0.00,0.086667
5/12/21,AVTR,1,4,35,-0.020867,0.488213,0.750586,-0.029313,1.668253,0.096251693,0.005308,0.009397,0.76,1.00,0.00,-0.013483
5/12/21,AXNX,7,2,10,0.01,0.488213,0.750586,-0.029313,1.668253,0.20125,0.077217,-0.051953,8.03,0.00,0.00,0.0312
5/13/21,AJG,6,1,48,0.009648,0.572376,0.832113,0.167066,1.728913,1.4697,0.043927,-0.012929,12.70,0.00,0.00,0.017535
5/14/21,ELOX,7,2,3,0,0.572376,0.832113,0.167066,1.728913,0.051750001,0.410787,-0.205882,277.47,0.00,1.00,0
5/14/21,NXTP,10,2,28,-0.036,0.572376,0.832113,0.167066,1.728913,0.00928625,0.14062,-0.146758,12.50,0.00,0.00,0.036
5/14/21,PRAX,7,1,10,0.09589,0.572376,0.832113,0.167066,1.728913,0.1049375,0.114624,-0.027704,20.49,0.00,1.00,0.093151
5/14/21,DTST,10,1,46,-0.251852,0.572376,0.832113,0.167066,1.728913,0.0108,0.332399,-0.134615,154.90,0.00,0.00,0.063704
5/18/21,AMC,2,4,31,0.003521,0.547921,1.115887,-0.10829,1.574044,0.236331622,0.036962,0.017921,0.26,1.00,0.00,-0.015493
5/18/21,IEA,8,4,48,0.026549,0.547921,1.115887,-0.10829,1.574044,0.014534241,0.051764,-0.039116,2.22,1.00,0.00,0.023009
5/18/21,EVFM,7,2,34,-0.1853,0.547921,1.115887,-0.10829,1.574044,0.052547794,0.332747,-0.21875,12.22,0.00,1.00,0.0279
5/19/21,CG,6,4,48,-0.005952,0.496827,1.064082,0.001779,1.348801,0.084,0.005641,-0.014547,1.50,1.00,0.00,0.006904
5/19/21,OZON,3,4,48,0.0224,0.496827,1.064082,0.001779,1.348801,0.298,0.029254,-0.033069,6.25,1.00,0.00,0.0406
5/19/21,PLYA,3,4,10,0.016901,0.496827,1.064082,0.001779,1.348801,0.047160429,0.040495,-0.04634,5.15,1.00,0.00,-0.022535
5/19/21,PRPL,3,2,10,0.001667,0.496827,1.064082,0.001779,1.348801,0.21926376,0.110234,-0.071207,8.54,1.00,0.00,0.031666
5/20/21,SEEL,7,2,33,0.019355,0.406825,1.129448,-8.7E-05,1.456603,0.069000005,0.195656,-0.051988,4.01,0.00,1.00,0.045161
5/20/21,DASH,2,4,35,0.011707,0.406825,1.129448,-8.7E-05,1.456603,1.066,0.024552,-0.049572,2.20,1.00,0.00,0.016436
5/20/21,GPK,3,4,35,0.007295,0.406825,1.129448,-8.7E-05,1.456603,0.405816143,0.08013,-0.040904,7.27,1.00,0.00,0.003367
5/20/21,LAD,3,1,35,0.032609,0.406825,1.129448,-8.7E-05,1.456603,1.149999816,0.104365,-0.023562,11.44,0.00,0.00,0.019379
5/20/21,SNCY,8,1,5,0.026087,0.406825,1.129448,-8.7E-05,1.456603,0.28764375,0.126851,-0.029536,50.92,1.00,0.00,-0.026087
5/20/21,TIG,6,1,35,0.113571,0.406825,1.129448,-8.7E-05,1.456603,0.0805,0.097754,-0.02371,77.76,1.00,0.00,0.025
5/21/21,AMH,9,2,35,0.026939,0.406825,1.129448,-8.7E-05,1.456603,0.68887875,0.048954,-0.034926,9.80,0.00,0.00,-0.013334
5/21/21,CDAY,10,4,31,0.010169,0.406825,1.129448,-8.7E-05,1.456603,0.177,0.013401,-0.00718,2.07,1.00,0.00,-0.01774
5/24/21,ACVA,10,4,31,0.019608,0.337088,1.025996,0.271751,1.179747,0.092106,0.023374,-0.002738,4.98,1.00,0.00,-0.016863
5/24/21,METX,4,2,2,-0.0005,0.337088,1.025996,0.271751,1.179747,0.042,0.383415,-0.300699,4.76,0.00,0.00,-0.032
5/24/21,ANVS,7,2,69,0.303,0.337088,1.025996,0.271751,1.179747,0.05,0.125829,-0.166667,8.43,0.00,1.00,-0.1796
5/25/21,LU,6,4,48,0.016895,-0.08423,0.797533,0.48521,1.273392,0.059664,0.001949,-0.014274,0.73,1.00,0.00,-0.009654
5/25/21,ACHV,7,2,53,0.04,-0.08423,0.797533,0.48521,1.273392,0.022999998,0.317211,-0.189815,58.02,0.00,1.00,0.004286
5/25/21,EAF,8,3,35,-0.001493,-0.08423,0.797533,0.48521,1.273392,0.268,0.074832,-0.028281,6.09,1.00,0.00,-0.017164
5/25/21,REXR,9,3,35,0.00018,-0.08423,0.797533,0.48521,1.273392,0.5004,0.05988,-0.019573,16.83,0.00,0.00,-0.005576
5/25/21,SBLK,8,4,48,0.023364,-0.08423,0.797533,0.48521,1.273392,0.22684,0.109113,-0.058099,4.98,1.00,0.00,-0.073364
5/25/21,VRM,3,4,31,0.00907,-0.08423,0.797533,0.48521,1.273392,0.081086846,0.013475,0,0.66,1.00,0.00,0.007483
5/25/21,ANY,10,1,46,0.032,-0.08423,0.797533,0.48521,1.273392,0.007875,0.293951,-0.056604,12.66,0.00,0.00,0.064
5/26/21,DNB,10,4,10,0.015888,-0.149635,0.711183,0.483586,1.162646,0.21828,0.023643,-0.015639,6.91,1.00,0.00,-0.011682
5/26/21,INSE,3,2,3,0.154595,-0.149635,0.711183,0.483586,1.162646,0.057513059,0.232861,-0.021164,39.27,1.00,0.00,0.061621
5/26/21,GLOB,10,1,31,0.046682,-0.149635,0.711183,0.483586,1.162646,0.29532,0.029033,-0.009076,6.00,0.00,0.00,-0.026215
5/27/21,OCFT,10,4,35,0.025507,-0.182546,0.713433,0.430595,1.262482,0.067275,0.01,-0.076552,4.91,1.00,0.00,-0.082319
5/27/21,IVR,9,3,23,-0.002915,-0.182546,0.713433,0.430595,1.262482,0.14791875,0.132016,-0.041899,6.76,0.00,0.00,-0.005831
5/27/21,NTRA,7,4,31,0.015932,-0.182546,0.713433,0.430595,1.262482,0.058962594,0.007576,-0.011946,0.69,1.00,0.00,0.030057
5/27/21,PACK,3,1,31,0.092381,-0.182546,0.713433,0.430595,1.262482,0.12075,0.06457,-0.062081,14.89,0.10,0.00,-0.025714
5/27/21,RCM,7,1,5,-0.008889,-0.182546,0.713433,0.430595,1.262482,0.388125,0.054262,-0.031842,5.78,1.00,0.00,0.031111
5/27/21,AZEK,8,1,5,0.032874,-0.182546,0.713433,0.430595,1.262482,0.750375,0.096937,-0.019829,18.36,1.00,0.00,-0.037242
5/27/21,OSH,7,1,35,0.001935,-0.182546,0.713433,0.430595,1.262482,0.747239996,0.050055,-0.042323,9.30,1.00,0.00,-0.018709
5/27/21,THRY,2,1,75,0.102553,-0.182546,0.713433,0.430595,1.262482,0.114543442,0.125822,-0.041208,39.90,1.00,0.00,0.163404
5/27/21,WOOF,3,1,31,0.014375,-0.182546,0.713433,0.430595,1.262482,0.6072,0.072833,-0.020408,13.49,1.00,0.00,-0.064375
5/27/21,TLMD,6,1,23,0.048333,-0.182546,0.713433,0.430595,1.262482,0.0552,0.082771,-0.019608,27.86,0.00,0.00,-0.04
5/27/21,RVPH,7,1,46,0.146667,-0.182546,0.713433,0.430595,1.262482,0.0345,0.46426,-0.151584,228.85,0.00,1.00,0.333333
5/28/21,ABNB,3,4,10,0.00878,-0.182546,0.713433,0.430595,1.262482,0.265475,0.004677,0.002305,0.19,1.00,0.00,-0.030383
5/28/21,TMCI,7,4,48,0.021311,-0.182546,0.713433,0.430595,1.262482,0.0122,0.010024,-0.056604,1.72,1.00,0.00,0.042623
5/28/21,GOED,3,1,69,-0.168889,-0.182546,0.713433,0.430595,1.262482,0.2095,0.883559,-0.629325,3120.02,0.00,0.00,-0.022222
5/28/21,ZIVO,7,1,46,-0.22,-0.182546,0.713433,0.430595,1.262482,0.01455,0.339841,-0.479167,5905.64,0.00,1.00,0.058
6/2/21,BEKE,9,4,35,0.009608,0.097005,1.334808,0.772604,1.754925,0.612,0.010134,-0.057476,1.42,1.00,0.00,-0.032353
6/2/21,TRVG,2,4,31,0.035897,0.097005,1.334808,0.772604,1.754925,0.01365,0.010083,-0.05569,1.91,1.00,0.00,-0.061538
6/3/21,BBWI,3,4,35,0.007576,0.231577,1.207976,0.634191,1.68301,0.3366,0.018292,-0.031832,0.99,1.00,0.00,-0.006515
6/3/21,PINE,9,2,57,0,0.231577,1.207976,0.634191,1.68301,0.057316,0.231584,-0.096905,54.45,0.00,0.00,0.014045
6/3/21,CWK,9,3,31,-0.0336,0.231577,1.207976,0.634191,1.68301,0.1875,0.044882,-0.030005,12.01,1.00,0.00,0.0016
6/3/21,SYNH,7,3,10,-0.006463,0.231577,1.207976,0.634191,1.68301,0.889837432,0.105023,-0.041608,10.18,1.00,0.00,0.025122
6/3/21,CMBM,10,1,35,-0.048333,0.231577,1.207976,0.634191,1.68301,0.096,0.07605,-0.018606,7.81,1.00,0.00,-0.00125
6/3/21,HHR,8,1,31,0,0.231577,1.207976,0.634191,1.68301,0.191475,0.08887,-0.037211,43.08,1.00,0.00,0.000541
6/3/21,WPRT,3,1,58,0.025455,0.231577,1.207976,0.634191,1.68301,0.115115,0.109594,-0.064626,12.60,0.00,0.00,-0.02
6/4/21,CRK,5,4,5,0.031034,0.231577,1.207976,0.634191,1.68301,0.0522,0.038725,-0.072,3.96,1.00,0.00,-0.005172
6/4/21,CRSR,10,4,31,-0.003231,0.231577,1.207976,0.634191,1.68301,0.1625,0.054237,-0.044118,3.70,1.00,0.00,-0.016461
6/4/21,EVA,1,2,31,0.065934,0.231577,1.207976,0.634191,1.68301,0.2240875,0.099026,-0.054054,64.33,0.00,0.00,-0.005275
6/4/21,ZIM,8,1,17,0.01375,0.231577,1.207976,0.634191,1.68301,0.32085,0.060652,-0.022005,4.42,1.00,0.00,-0.014
6/7/21,WISH,3,4,10,-0.002597,0.210477,0.922969,-0.334409,1.204813,0.2002,0.042003,-0.07117,1.55,1.00,0.00,0.010389
6/7/21,BKTI,10,1,69,0.063333,0.210477,0.922969,-0.334409,1.204813,0.01274775,0.227644,-0.090909,128.38,0.00,0.00,0.023334
6/8/21,VRAY,7,4,31,0.047154,-0.039515,0.936471,0.07083,1.30111,0.026445,0.026586,-0.072398,4.66,1.00,0.00,-0.052032
6/8/21,FBK,6,3,39,-0.011179,-0.039515,0.936471,0.07083,1.30111,0.102875,0.052786,-0.034717,25.19,1.00,0.00,-0.003888
6/8/21,KDP,4,3,31,-0.006452,-0.039515,0.936471,0.07083,1.30111,0.9982,0.019755,-0.032302,7.35,1.00,0.00,-0.004768
6/8/21,LBRT,5,3,48,-0.00641,-0.039515,0.936471,0.07083,1.30111,0.191879938,0.068268,-0.068657,12.32,1.00,0.00,-0.016667
6/8/21,WPC,9,3,10,0.002523,-0.039515,0.936471,0.07083,1.30111,0.45462375,0.028396,-0.032134,6.67,0.00,0.00,0.012882
6/9/21,TIGR,6,1,17,0.057143,-0.152006,0.781838,0.080379,1.365135,0.1831375,0.040273,-0.023515,0.69,0.00,0.00,0.041633
6/9/21,CVM,7,3,28,-0.060566,-0.152006,0.781838,0.080379,1.365135,0.0364182,0.032919,-0.050378,2.20,0.00,1.00,-0.007515
6/9/21,ONDS,10,2,53,0.110329,-0.152006,0.781838,0.080379,1.365135,0.05152,0.193517,-0.217877,17.12,0.00,0.00,0.075385
6/9/21,OPCH,7,3,31,0.069,-0.152006,0.781838,0.080379,1.365135,0.345,0.083414,-0.039385,16.80,1.00,0.00,-0.019
6/10/21,STNE,10,4,48,0.00129,0.032388,0.727656,0.38861,1.413106,0.139013982,0.007263,-0.006251,0.94,1.00,0.00,0.015484
6/10/21,CELH,4,2,71,0.0104,0.032388,0.727656,0.38861,1.413106,0.461963,0.087694,-0.140657,5.43,0.85,0.00,-0.0224
6/10/21,IMBI,3,2,3,0.055556,0.032388,0.727656,0.38861,1.413106,0.043478262,0.227709,-0.079755,53.40,0.00,0.00,-0.055556
6/10/21,IRTC,7,4,48,0.001967,0.032388,0.727656,0.38861,1.413106,0.1098,0.061427,-0.033281,2.46,1.00,0.00,0.045574
6/10/21,MTLS,10,2,35,-0.010417,0.032388,0.727656,0.38861,1.413106,0.1104,0.068765,-0.142857,13.50,0.00,0.00,-0.035833
6/10/21,PLXP,7,4,57,0.048511,0.032388,0.727656,0.38861,1.413106,0.03525,0.131348,-0.123134,12.32,1.00,0.00,0.051915
6/10/21,ACRS,7,1,37,0.040563,0.032388,0.727656,0.38861,1.413106,0.143750008,0.11911,-0.001125,13.38,0.00,0.00,0.066479
6/10/21,CLVT,10,1,17,-0.000385,0.032388,0.727656,0.38861,1.413106,1.149999968,0.06001,-0.014778,11.44,0.25,0.00,0.00077
6/10/21,GENI,2,1,31,0.045263,0.032388,0.727656,0.38861,1.413106,0.435640493,0.114875,-0.027636,17.96,0.41,0.00,-0.02421
6/10/21,APR,7,1,17,0.071111,0.032388,0.727656,0.38861,1.413106,0.139725,0.127648,-0.012436,33.10,1.00,0.00,0.016296
6/10/21,JAMF,10,1,35,-0.002727,0.032388,0.727656,0.38861,1.413106,0.322575,0.071982,-0.019899,14.99,1.00,0.00,-0.029697
6/10/21,LESL,3,1,31,-0.026411,0.032388,0.727656,0.38861,1.413106,0.778757,0.129435,-0.003605,18.90,1.00,0.00,0.009407
6/10/21,PLBY,3,1,13,0.045652,0.032388,0.727656,0.38861,1.413106,0.21712,0.122505,-0.101913,2.46,0.00,0.00,-0.111522
6/11/21,ADC,9,3,17,-0.004895,0.032388,0.727656,0.38861,1.413106,0.3289,0.058556,-0.030114,6.56,0.00,0.00,0.005734
6/11/21,CAKE,3,1,35,0.03125,0.032388,0.727656,0.38861,1.413106,0.175,0.030448,-0.015125,3.77,0.00,0.00,-0.029821
6/11/21,COR,9,4,48,0,0.032388,0.727656,0.38861,1.413106,0.16344,0.027917,-0.012686,3.16,1.00,0.00,-0.021733
6/11/21,FOR,9,4,48,0.045647,0.032388,0.727656,0.38861,1.413106,0.019125,0.018321,-0.044944,10.64,1.00,0.00,-0.026353
6/11/21,EGLX,2,1,58,0.06087,0.032388,0.727656,0.38861,1.413106,0.0529,0.064429,-0.05892,16.45,0.00,0.00,0.022608
6/11/21,LTHM,1,1,31,0.033143,0.032388,0.727656,0.38861,1.413106,0.261625,0.081408,-0.074074,5.89,0.00,0.00,0.052571
6/11/21,REVG,8,1,31,0.003871,0.032388,0.727656,0.38861,1.413106,0.0980375,0.084953,-0.03125,24.37,1.00,0.00,0.01871
6/14/21,UPST,6,4,48,-0.001992,-0.054448,0.567853,0.529111,1.535192,0.500727146,0.054034,-0.039917,0.87,1.00,0.00,0.036764
6/14/21,ZI,10,4,48,0.000874,-0.054448,0.567853,0.529111,1.535192,0.1486875,0.008304,-0.014858,2.24,1.00,0.00,0.012241
6/14/21,UPST,6,4,31,0.011013,-0.054448,0.567853,0.529111,1.535192,0.1486875,0.016254,-0.052267,0.26,1.00,0.00,0.037243
6/15/21,UBER,10,4,35,0.00101,0.094424,0.52918,0.722397,2.05282,0.96525,0.010418,-0.025015,1.07,1.00,0.00,-0.00505
6/15/21,PDSB,7,2,14,0.109412,0.094424,0.52918,0.722397,2.05282,0.051749998,0.192008,-0.339036,1.40,0.00,1.00,-0.027059
6/15/21,ABR,9,3,35,-0.001072,0.094424,0.52918,0.722397,2.05282,0.1119,0.042175,-0.040144,4.06,0.00,0.00,-0.008043
6/15/21,ARE,9,2,58,0.006739,0.094424,0.52918,0.722397,2.05282,1.4812,0.045306,-0.049734,9.84,0.00,0.00,-0.008261
6/15/21,BXMT,9,4,5,0.010463,0.094424,0.52918,0.722397,2.05282,0.0669,0.013603,-0.0124,1.79,1.00,0.00,-0.019133
6/15/21,DSS,3,2,2,0.073333,0.094424,0.52918,0.722397,2.05282,0.050025,0.466837,-0.456522,54.30,0.00,0.00,0.14
6/15/21,EARN,9,2,48,-0.013636,0.094424,0.52918,0.722397,2.05282,0.0429,0.251576,-0.041394,42.04,0.82,0.00,-0.017425
6/15/21,PING,10,3,48,-0.037917,0.094424,0.52918,0.722397,2.05282,0.144,0.073093,-0.022801,9.93,1.00,0.00,-0.02
6/16/21,APRN,3,2,13,0.018824,0.09573,0.459825,0.944595,2.142664,0.023000575,0.206793,-0.230072,7.81,0.00,0.00,0.002352
6/16/21,ED,11,3,5,0.003511,0.09573,0.459825,0.944595,2.142664,0.77669,0.028606,-0.010932,5.30,0.00,0.00,-0.012354
6/16/21,UPST,6,4,48,-0.003943,0.09573,0.459825,0.944595,2.142664,0.20230956,0.021922,-0.024628,0.31,1.00,0.00,-0.004307
6/16/21,PTGX,7,1,35,0.05404,0.09573,0.459825,0.944595,2.142664,0.13224999,0.064836,-0.010485,7.66,0.00,1.00,0.050861
6/16/21,RAPT,7,1,35,0.039394,0.09573,0.459825,0.944595,2.142664,0.14374998,0.132212,-0.062234,23.54,0.00,1.00,-0.069697
6/16/21,IKT,7,1,69,0.026667,0.09573,0.459825,0.944595,2.142664,0.045,0.596817,-0.256506,405.65,0.00,1.00,-0.046667
6/17/21,CRTD,2,2,6,-0.023529,0.080391,0.362478,0.736867,2.174162,0.0029325,0.0637,-0.176755,2.91,0.00,0.00,0.111764
6/17/21,NOG,5,2,74,0.066286,0.080391,0.362478,0.736867,2.174162,0.100625,0.076498,-0.095607,6.18,0.00,0.00,0.037714
6/17/21,NOVN,7,2,14,0.018182,0.080391,0.362478,0.736867,2.174162,0.040000004,0.193351,-0.205776,0.35,0.00,1.00,-0.031818
6/17/21,CCCC,7,1,35,0.01,0.080391,0.362478,0.736867,2.174162,0.1808375,0.08974,-0.029381,9.71,0.00,1.00,-0.007838
6/18/21,NMG,1,1,29,-0.013333,0.09971,0.279445,0.710548,2.35403,0.0593625,0.158676,-0.171271,178.65,0.00,0.00,0.006666
6/18/21,ACRE,9,3,48,-0.03287,0.09971,0.279445,0.710548,2.35403,0.10283,0.138295,-0.030043,18.83,0.00,0.00,-0.053729
6/18/21,CGRN,8,2,34,0.036762,0.09971,0.279445,0.710548,2.35403,0.011500004,0.128433,-0.282787,14.92,0.00,0.00,0.047048
6/18/21,GH,7,4,10,0.006441,0.09971,0.279445,0.710548,2.35403,0.472,0.039556,-0.046002,4.11,1.00,0.00,0.012203
6/18/21,MGY,5,4,48,-0.066667,0.09971,0.279445,0.710548,2.35403,0.11058,0.031386,-0.024145,4.48,1.00,0.00,0.039176
6/18/21,PATH,10,4,48,-0.000717,0.09971,0.279445,0.710548,2.35403,0.104625,0.002948,-0.003571,0.49,1.00,0.00,0.000717
6/22/21,FOCS,6,3,31,-0.011531,0.11712,0.239475,0.221139,2.36389,0.373121829,0.102337,-0.075198,16.78,0.96,0.00,0.029225
6/22/21,SBLK,8,3,48,0.005,0.11712,0.239475,0.221139,2.36389,0.05242105,0.023306,-0.022222,1.09,1.00,0.00,0.062727
6/23/21,WSC,8,3,48,-0.010376,0.174043,0.248171,0.247879,2.155431,0.449995,0.06175,-0.018265,7.58,1.00,0.00,-0.00322
6/23/21,HCM,7,1,48,0.036793,0.174043,0.248171,0.247879,2.155431,0.6176144,0.122567,-0.002704,88.40,0.00,1.00,0.125872
6/23/21,ABCL,7,4,35,0.012048,0.174043,0.248171,0.247879,2.155431,0.17845,0.031743,-0.05981,4.40,1.00,1.00,0.034217
6/23/21,BTAI,7,2,10,0.028391,0.174043,0.248171,0.247879,2.155431,0.1000135,0.113544,-0.139756,13.03,0.00,1.00,-0.029022
6/23/21,EYES,7,2,69,0.056,0.174043,0.248171,0.247879,2.155431,0.0575,0.263789,-0.212598,2.09,0.00,0.00,-0.026
6/23/21,PGNY,7,4,35,0.014059,0.174043,0.248171,0.247879,2.155431,0.17925,0.033889,-0.024171,3.05,1.00,0.00,-0.014226
6/23/21,SELF,9,2,28,-0.039252,0.174043,0.248171,0.247879,2.155431,0.006900002,0.1064,-0.103853,26.17,0.00,0.00,0.016822
6/24/21,PRTG,7,2,14,0.075296,0.358298,0.383688,0.269224,2.351503,0.02645,0.082758,-0.33908,32.96,0.00,1.00,0.052965
6/24/21,BNL,9,2,31,-0.002609,0.358298,0.383688,0.269224,2.351503,0.2645,0.063681,-0.043659,2.14,0.00,0.00,0.023479
6/24/21,OSW,3,1,64,0.064211,0.358298,0.383688,0.269224,2.351503,0.092000005,0.093084,-0.068627,30.59,1.00,0.00,0.04
6/24/21,TALO,5,3,8,-0.005143,0.358298,0.383688,0.269224,2.351503,0.0875,0.061194,-0.061662,6.44,1.00,0.00,0.002286
6/24/21,AFCG,9,1,37,0.002439,0.358298,0.383688,0.269224,2.351503,0.061902825,0.170629,-0.024274,28.83,0.00,0.00,-0.006829
6/25/21,OMP,5,3,48,-0.006504,0.358298,0.383688,0.269224,2.351503,0.089130425,0.074509,-0.119227,10.99,0.00,0.00,-0.035366
6/25/21,SNCR,10,2,3,0.196154,0.358298,0.383688,0.269224,2.351503,0.109999999,0.465465,-0.106529,57.74,0.00,0.00,0.161538
6/25/21,TBPH,7,2,66,0.038,0.358298,0.383688,0.269224,2.351503,0.115575,0.093162,-0.122807,25.10,0.00,1.00,0.002
6/28/21,BEKE,9,4,31,0.010443,0.360377,0.724052,0.533622,2.503953,0.0812,0.001351,-0.017805,0.25,1.00,0.00,-0.045911
6/28/21,DNB,10,4,10,0.009502,0.360377,0.724052,0.533622,2.503953,0.18785,0.019703,-0.030276,4.73,1.00,0.00,-0.029412
6/28/21,LU,6,4,48,-0.013389,0.360377,0.724052,0.533622,2.503953,0.59064082,0.020073,-0.02449,8.13,1.00,0.00,-0.010879
6/28/21,SOFI,6,4,31,-0.004384,0.360377,0.724052,0.533622,2.503953,0.0228125,0.001572,-0.013514,0.14,1.00,0.00,0.059726
6/28/21,SOFI,6,4,35,0.009444,0.360377,0.724052,0.533622,2.503953,0.054,0.003773,-0.027027,0.34,1.00,0.00,0.060556
6/28/21,GTEC,8,2,2,-0.001225,0.360377,0.724052,0.533622,2.503953,0.007000007,0.07544,-0.100331,4.23,0.00,0.00,-0.01103
6/29/21,XPO,8,1,31,-0.002609,0.459518,0.905263,0.922885,2.803189,0.7935,0.043773,-0.018562,4.22,0.50,0.00,0.022537
6/29/21,BTTR,4,1,24,0.476,0.459518,0.905263,0.922885,2.803189,0.04,0.270407,-0.322493,520.10,0.00,0.00,0
6/29/21,CELC,7,2,37,0,0.459518,0.905263,0.922885,2.803189,0.05625,0.154768,-0.191723,18.44,0.00,0.00,-0.0268
6/29/21,INFO,8,4,35,-0.003146,0.459518,0.905263,0.922885,2.803189,0.4005,0.009031,-0.015138,1.47,1.00,0.00,0.01618
6/29/21,LAZR,3,3,48,0.033636,0.459518,0.905263,0.922885,2.803189,0.231,0.029438,-0.050906,1.65,1.00,0.00,-0.033636
6/29/21,PATH,10,4,48,-0.004096,0.459518,0.905263,0.922885,2.803189,0.1062,0.002948,-0.006734,0.42,1.00,0.00,-0.02274
6/29/21,ZNTL,7,2,48,0.015258,0.459518,0.905263,0.922885,2.803189,0.1729025,0.070231,-0.010204,9.92,0.00,1.00,0.081443
6/30/21,ECOR,7,2,43,0.12,0.496502,0.918523,1.389491,3.114327,0.0207,0.270706,-0.328859,43.00,0.00,0.00,0.07
6/30/21,REPX,5,2,70,0,0.496502,0.918523,1.389491,3.114327,0.05000001,0.084653,-0.196357,9.54,0.00,0.00,-0.034
6/30/21,EGLE,8,3,48,0.036559,0.496502,0.918523,1.389491,3.114327,0.090649844,0.023759,-0.091797,7.45,1.00,0.00,-0.018925
6/30/21,LSPD,10,4,48,-0.00048,0.496502,0.918523,1.389491,3.114327,0.208375,0.019043,-0.023204,2.93,1.00,0.00,0.003599
6/30/21,MDB,10,3,48,-0.000575,0.496502,0.918523,1.389491,3.114327,0.9125,0.038702,-0.048761,2.53,0.00,0.00,-0.008959
6/30/21,PBLA,7,3,34,-0.01,0.496502,0.918523,1.389491,3.114327,0.010000002,0.24826,-0.21466,23.22,0.00,1.00,-0.046667
6/30/21,NTLA,7,1,31,0.067931,0.496502,0.918523,1.389491,3.114327,0.6899999,0.057449,-0.043599,2.86,0.00,1.00,0.04869
6/30/21,KRBP,7,1,69,-0.024,0.496502,0.918523,1.389491,3.114327,0.04,0.519903,-0.246988,252.20,0.00,1.00,-0.014
6/30/21,XPEV,3,1,35,0.016698,0.496502,0.918523,1.389491,3.114327,2.063990958,0.050246,-0.040614,2.40,0.00,0.00,0.027987
7/1/21,O,9,3,74,0.013251,0.432275,0.662533,1.421243,2.595717,0.59708,0.02061,-0.02757,2.14,0.00,0.00,0.019877
7/1/21,GDYN,10,1,35,0.030605,0.432275,0.662533,1.421243,2.595717,0.174577974,0.173629,0,43.96,0.60,0.00,0.220227
7/1/21,ALGS,7,1,35,-0.032895,0.432275,0.662533,1.421243,2.595717,0.0836,0.103415,-0.068171,23.90,0.00,1.00,-0.079737
7/1/21,BTRS,10,1,17,0.027755,0.432275,0.662533,1.421243,2.595717,0.1267875,0.059137,-0.029319,6.16,1.00,0.00,0.029388
7/1/21,KYMR,7,1,48,0.081915,0.432275,0.662533,1.421243,2.595717,0.25700775,0.095624,-0.030928,9.34,0.00,1.00,0.111064
7/2/21,BSGM,7,2,44,0.0125,0.628651,0.915334,1.596598,3.327947,0.01,0.072223,-0.08046,6.00,0.00,0.00,0.03
7/2/21,CSSE,2,2,33,0.0335,0.628651,0.915334,1.596598,3.327947,0.075,0.218638,-0.038924,9.67,0.00,0.00,-0.02175
7/2/21,CERE,7,1,35,0.012,0.628651,0.915334,1.596598,3.327947,0.35,0.099062,-0.068901,26.47,0.00,1.00,-0.0868
7/6/21,CLOV,7,4,10,-0.033913,0.4382,0.930675,1.186785,3.355783,0.04025,0.008576,-0.017933,0.03,1.00,0.00,-0.096522
7/7/21,LOAN,9,2,3,-0.025889,0.190456,0.82061,0.504323,3.26717,0.0135,0.163115,-0.092055,40.99,0.00,0.00,-0.0505
7/7/21,EFC,9,2,48,-0.019759,0.190456,0.82061,0.504323,3.26717,0.10932,0.120526,-0.034958,11.10,0.00,0.00,0.012624
7/7/21,PLTR,10,4,10,0.001654,0.190456,0.82061,0.504323,3.26717,0.33866,0.00746,-0.019854,0.27,1.00,0.00,-0.055395
7/8/21,IDYA,7,1,35,0.084058,0.060201,0.768247,0.1332,3.063326,0.091999994,0.125654,-0.047488,21.52,0.00,1.00,-0.083478
